2406091942;01;18;9;001;99;Agrón                                             ;99;99;00001;00001;00000;00000196;00000196;00000000;00001;00000196;02806;00001;00000196;03877;
2406091942;01;18;9;002;99;Alamedilla                                        ;99;99;00001;00001;00000;00000493;00000493;00000000;00001;00000493;03610;00001;00000493;04543;
2406091942;01;18;9;003;99;Albolote                                          ;99;99;00020;00020;00000;00015207;00015207;00000000;00020;00015207;02759;00020;00015207;03659;
2406091942;01;18;9;004;99;Albondón                                          ;99;99;00001;00001;00000;00000644;00000644;00000000;00001;00000644;02484;00001;00000644;03152;
2406091942;01;18;9;005;99;Albuñán                                           ;99;99;00001;00001;00000;00000369;00000369;00000000;00001;00000369;02276;00001;00000369;03414;
2406091942;01;18;9;006;99;Albuñol                                           ;99;99;00008;00008;00000;00004113;00004113;00000000;00008;00004113;02713;00008;00004113;03727;
2406091942;01;18;9;007;99;Albuñuelas                                        ;99;99;00001;00001;00000;00000709;00000709;00000000;00001;00000709;02440;00001;00000709;03046;
2406091942;01;18;9;010;99;Aldeire                                           ;99;99;00001;00001;00000;00000498;00000498;00000000;00001;00000498;02851;00001;00000498;04176;
2406091942;01;18;9;011;99;Alfacar                                           ;99;99;00007;00007;00000;00004662;00004662;00000000;00007;00004662;02737;00007;00004662;03732;
2406091942;01;18;9;012;99;Algarinejo                                        ;99;99;00005;00005;00000;00001939;00001939;00000000;00005;00001939;02413;00005;00001939;03383;
2406091942;01;18;9;013;99;Alhama de Granada                                 ;99;99;00006;00006;00000;00004012;00004012;00000000;00006;00004012;02432;00006;00004012;03265;
2406091942;01;18;9;014;99;Alhendín                                          ;99;99;00010;00010;00000;00007617;00007617;00000000;00010;00007617;02449;00010;00007617;03347;
2406091942;01;18;9;015;99;Alicún de Ortega                                  ;99;99;00001;00001;00000;00000399;00000399;00000000;00001;00000399;02832;00001;00000399;03609;
2406091942;01;18;9;016;99;Almegíjar                                         ;99;99;00001;00001;00000;00000276;00000276;00000000;00001;00000276;02826;00001;00000276;03659;
2406091942;01;18;9;017;99;Almuñécar                                         ;99;99;00030;00030;00000;00019531;00019531;00000000;00030;00019531;02438;00030;00019531;03238;
2406091942;01;18;9;018;99;Alquife                                           ;99;99;00001;00001;00000;00000492;00000492;00000000;00001;00000492;02865;00001;00000492;03902;
2406091942;01;18;9;020;99;Arenas del Rey                                    ;99;99;00001;00001;00000;00000466;00000466;00000000;00001;00000466;02103;00001;00000466;02918;
2406091942;01;18;9;021;99;Armilla                                           ;99;99;00025;00025;00000;00018992;00018992;00000000;00025;00018992;02606;00025;00018992;03514;
2406091942;01;18;9;022;99;Atarfe                                            ;99;99;00023;00023;00000;00014994;00014994;00000000;00023;00014994;02302;00023;00014994;03059;
2406091942;01;18;9;023;99;Baza                                              ;99;99;00026;00026;00000;00015586;00015586;00000000;00026;00015586;02604;00026;00015586;03510;
2406091942;01;18;9;024;99;Beas de Granada                                   ;99;99;00001;00001;00000;00000859;00000859;00000000;00001;00000859;03259;00001;00000859;04074;
2406091942;01;18;9;025;99;Beas de Guadix                                    ;99;99;00001;00001;00000;00000263;00000263;00000000;00001;00000263;03003;00001;00000263;04144;
2406091942;01;18;9;027;99;Benalúa                                           ;99;99;00004;00004;00000;00002626;00002626;00000000;00004;00002626;02212;00004;00002626;03038;
2406091942;01;18;9;028;99;Benalúa de las Villas                             ;99;99;00002;00002;00000;00000852;00000852;00000000;00002;00000852;03169;00002;00000852;04107;
