2406091942;07;02;9;001;99;Abengibre                                         ;99;99;00001;00001;00000;00000679;00000679;00000000;00001;00000679;04123;00001;00000679;05022;
2406091942;07;02;9;002;99;Alatoz                                            ;99;99;00001;00001;00000;00000426;00000426;00000000;00001;00000426;04694;00001;00000426;05892;
2406091942;07;02;9;003;99;Albacete                                          ;99;99;00226;00226;00000;00134278;00134278;00000000;00226;00134278;03033;00226;00134278;03959;
2406091942;07;02;9;004;99;Albatana                                          ;99;99;00001;00001;00000;00000550;00000550;00000000;00001;00000550;04109;00001;00000550;05127;
2406091942;07;02;9;005;99;Alborea                                           ;99;99;00001;00001;00000;00000531;00000531;00000000;00001;00000531;03841;00001;00000531;04821;
2406091942;07;02;9;006;99;Alcadozo                                          ;99;99;00001;00001;00000;00000564;00000564;00000000;00001;00000564;04237;00001;00000564;05407;
2406091942;07;02;9;007;99;Alcalá del Júcar                                  ;99;99;00002;00002;00000;00000955;00000955;00000000;00002;00000955;03801;00002;00000955;05308;
2406091942;07;02;9;008;99;Alcaraz                                           ;99;99;00002;00002;00000;00001103;00001103;00000000;00002;00001103;02284;00002;00001103;03155;
2406091942;07;02;9;009;99;Almansa                                           ;99;99;00030;00030;00000;00019173;00019173;00000000;00030;00019173;03025;00030;00019173;03822;
2406091942;07;02;9;010;99;Alpera                                            ;99;99;00003;00003;00000;00001752;00001752;00000000;00003;00001752;03156;00003;00001752;04326;
2406091942;07;02;9;011;99;Ayna                                              ;99;99;00001;00001;00000;00000573;00000573;00000000;00001;00000573;03996;00001;00000573;04921;
2406091942;07;02;9;012;99;Balazote                                          ;99;99;00004;00004;00000;00001835;00001835;00000000;00004;00001835;03509;00004;00001835;04643;
2406091942;07;02;9;013;99;Balsa de Ves                                      ;99;99;00001;00001;00000;00000110;00000110;00000000;00001;00000110;04090;00001;00000110;05090;
2406091942;07;02;9;014;99;El Ballestero                                     ;99;99;00001;00001;00000;00000346;00000346;00000000;00001;00000346;04104;00001;00000346;05057;
2406091942;07;02;9;015;99;Barrax                                            ;99;99;00002;00002;00000;00001508;00001508;00000000;00002;00001508;03580;00002;00001508;04721;
2406091942;07;02;9;016;99;Bienservida                                       ;99;99;00001;00001;00000;00000495;00000495;00000000;00001;00000495;02606;00001;00000495;03898;
2406091942;07;02;9;017;99;Bogarra                                           ;99;99;00001;00001;00000;00000690;00000690;00000000;00001;00000690;03014;00001;00000690;03927;
2406091942;07;02;9;018;99;Bonete                                            ;99;99;00001;00001;00000;00000763;00000763;00000000;00001;00000763;04390;00001;00000763;05517;
2406091942;07;02;9;019;99;El Bonillo                                        ;99;99;00004;00004;00000;00002269;00002269;00000000;00004;00002269;03190;00004;00002269;04574;
2406091942;07;02;9;020;99;Carcelén                                          ;99;99;00001;00001;00000;00000407;00000407;00000000;00001;00000407;04791;00001;00000407;05503;
2406091942;07;02;9;021;99;Casas de Juan Núñez                               ;99;99;00002;00002;00000;00000983;00000983;00000000;00002;00000983;03387;00002;00000983;04089;
2406091942;07;02;9;022;99;Casas de Lázaro                                   ;99;99;00001;00001;00000;00000305;00000305;00000000;00001;00000305;03114;00001;00000305;04557;
2406091942;07;02;9;023;99;Casas de Ves                                      ;99;99;00001;00001;00000;00000481;00000481;00000000;00001;00000481;04511;00001;00000481;05571;
2406091942;07;02;9;024;99;Casas-Ibáñez                                      ;99;99;00005;00005;00000;00003350;00003350;00000000;00005;00003350;02973;00005;00003350;04092;
2406091942;07;02;9;025;99;Caudete                                           ;99;99;00012;00012;00000;00007492;00007492;00000000;00012;00007492;03206;00012;00007492;04216;
2406091942;07;02;9;026;99;Cenizate                                          ;99;99;00001;00001;00000;00000851;00000851;00000000;00001;00000851;03713;00001;00000851;04723;
2406091942;07;02;9;027;99;Corral-Rubio                                      ;99;99;00001;00001;00000;00000264;00000264;00000000;00001;00000264;04507;00001;00000264;05719;
2406091942;07;02;9;028;99;Cotillas                                          ;99;99;00001;00001;00000;00000120;00000120;00000000;00001;00000120;01916;00001;00000120;03750;
2406091942;07;02;9;029;99;Chinchilla de Monte-Aragón                        ;99;99;00007;00007;00000;00003669;00003669;00000000;00007;00003669;02902;00007;00003669;03971;
