2406091942;PR;02;22;9;Huesca                                            ;00342;00342;00000;00167753;00167753;00000000;00342;00167753;02909;00342;00167753;03885;
2406091942;PR;01;23;9;Jaén                                              ;00745;00745;00000;00504186;00504186;00000000;00745;00504186;02823;00745;00504186;03725;
2406091942;PR;08;24;9;León                                              ;00680;00680;00000;00374360;00374360;00000000;00680;00374360;02818;00680;00374360;04006;
2406091942;PR;09;25;9;Lleida                                            ;00484;00484;00000;00302797;00302797;00000000;00484;00302797;02180;00484;00302797;02949;
2406091942;PR;16;26;9;La Rioja                                          ;00414;00414;00000;00236610;00236610;00000000;00414;00236610;03132;00414;00236610;04054;
2406091942;PR;11;27;9;Lugo                                              ;00527;00527;00000;00268030;00268030;00000000;00527;00268030;02553;00527;00268030;03859;
2406091942;PR;12;28;9;Madrid                                            ;06997;06997;00000;04964777;04964777;00000000;06997;04964777;03198;06997;04964777;04466;
2406091942;PR;01;29;9;Málaga                                            ;01569;01569;00000;01208169;01208169;00000000;01569;01208169;02505;01569;01208169;03428;
2406091942;PR;15;30;9;Murcia                                            ;01728;01728;00000;01079616;01079616;00000000;01728;01079616;02897;01728;01079616;03705;
2406091942;PR;13;31;9;Navarra                                           ;00884;00884;00000;00494905;00494905;00000000;00884;00494905;03076;00884;00494905;04130;
2406091942;PR;11;32;9;Ourense                                           ;00531;00531;00000;00253400;00253400;00000000;00531;00253400;02794;00531;00253400;04006;
2406091942;PR;03;33;9;Asturias                                          ;01211;01211;00000;00836505;00836505;00000000;01211;00836505;02795;01211;00836505;04073;
2406091942;PR;08;34;9;Palencia                                          ;00335;00335;00000;00129880;00129880;00000000;00335;00129880;03143;00335;00129880;04443;
2406091942;PR;05;35;9;Las Palmas                                        ;01569;01569;00000;00864258;00864258;00000000;01569;00864258;01880;01569;00864258;02891;
2406091942;PR;11;36;9;Pontevedra                                        ;01347;01347;00000;00775926;00775926;00000000;01347;00775926;02674;01347;00775926;03936;
2406091942;PR;08;37;9;Salamanca                                         ;00584;00584;00000;00268973;00268973;00000000;00584;00268973;03003;00584;00268973;04213;
2406091942;PR;05;38;9;Santa Cruz de Tenerife                            ;01376;01376;00000;00809191;00809191;00000000;01376;00809191;01897;01376;00809191;03003;
2406091942;PR;06;39;9;Cantabria                                         ;00739;00739;00000;00470878;00470878;00000000;00739;00470878;03142;00739;00470878;04480;
2406091942;PR;08;40;9;Segovia                                           ;00328;00328;00000;00117134;00117134;00000000;00328;00117134;03235;00328;00117134;04544;
2406091942;PR;01;41;9;Sevilla                                           ;02595;02595;00000;01538085;01538085;00000000;02595;01538085;02719;02595;01538085;03700;
2406091942;PR;08;42;9;Soria                                             ;00256;00256;00000;00069002;00069002;00000000;00256;00069002;03029;00256;00069002;04141;
2406091942;PR;09;43;9;Tarragona                                         ;01048;01048;00000;00587503;00587503;00000000;01048;00587503;02343;01048;00587503;03143;
2406091942;PR;02;44;9;Teruel                                            ;00322;00322;00000;00101789;00101789;00000000;00322;00101789;03071;00322;00101789;04131;
2406091942;PR;07;45;9;Toledo                                            ;00909;00909;00000;00537598;00537598;00000000;00909;00537598;02899;00909;00537598;03950;
2406091942;PR;17;46;9;València/Valencia                                 ;03203;03203;00000;01957636;01957636;00000000;03203;01957636;03445;03203;01957636;04459;
2406091942;PR;08;47;9;Valladolid                                        ;00688;00688;00000;00419047;00419047;00000000;00688;00419047;03237;00688;00419047;04560;
2406091942;PR;14;48;9;Bizkaia                                           ;01403;01403;00000;00903851;00903851;00000000;01403;00903851;02955;01403;00903851;04150;
2406091942;PR;08;49;9;Zamora                                            ;00368;00368;00000;00141528;00141528;00000000;00368;00141528;02812;00368;00141528;03998;
2406091942;PR;02;50;9;Zaragoza                                          ;01069;01069;00000;00721320;00721320;00000000;01069;00721320;03005;01069;00721320;04070;
2406091942;PR;18;51;9;Ceuta                                             ;00075;00075;00000;00060883;00060883;00000000;00075;00060883;01677;00075;00060883;02445;
2406091942;PR;19;52;9;Melilla                                           ;00070;00070;00000;00055779;00055779;00000000;00070;00055779;01615;00070;00055779;02396;
